title,Action,Science Fiction,Adventure,Drama,Crime,Thriller,Comedy,Romance,Western,Fantasy,War,Mystery,Horror,Animation,History,Music,Family,Tv Movie,Documentary
X-Men: The Last Stand,0.7660376494484945,0.8321110704596976,0.8070451119642216,0.3010669063328591,0.168245873976853,0.6425295575635156,0.1787644992108923,0.2079217157113684,0.1005519627327358,0.284427875850231,0.0838760704873439,0.2299791847401759,0.4496865779201653,0.1786665551474557,0.1574494178243094,0.0852441157070157,0.2004103005708704,0.0753776854597729,0.0326586735488532
Hidden Figures,0.249062839123582,0.6179743088412974,0.3524049018166128,0.6130270946970682,0.1102027523282447,0.1885052322111696,0.295075214089292,0.1747828206201692,0.0953896499930446,0.1027481802053217,0.1608158188508005,0.1034927994592095,0.1805983309395037,0.1285835561043633,0.8960812804922461,0.0946269740895847,0.2438489315426923,0.1199987946685033,0.0494278688347924
Snowpiercer,0.758318835716282,0.7596003678153552,0.3784812135256901,0.5006688924533701,0.2679479950769131,0.4412844026879799,0.263464134398934,0.1025682949885412,0.1393930095869122,0.3093865541767527,0.1457705897450649,0.2537002507315244,0.4574467495569008,0.2236115824665012,0.1451282703635796,0.0697247943597694,0.3864080865602389,0.0917628847714503,0.0437028972677934
Million Dollar Baby,0.3566483321397214,0.2095866361711164,0.1185159258773353,0.8592719852019736,0.4476468559427172,0.5476902816274292,0.3710267048709489,0.3906942647978977,0.0748056567057831,0.0759083745052818,0.1430341854018898,0.285694758228166,0.2625418364237639,0.0708039790422691,0.1244724276068633,0.3195557860477298,0.1631064932179929,0.1995509924719285,0.0283822910777863
The Greatest Showman,0.2338252647625089,0.1495885798397737,0.2541677206152349,0.6481298753394675,0.2577538023731212,0.2194749475642892,0.4931979951483742,0.5113383580349968,0.095703126812139,0.2595432944101332,0.0914811323095688,0.1732649434838611,0.1632606700821105,0.1859337321251444,0.207335808322745,0.331474793140429,0.2520641771240472,0.1137657984436147,0.0673147027904643
Jojo Rabbit,0.2907319101425477,0.1586496568716144,0.324495685008175,0.7634262170745041,0.2883567350905579,0.2898159899291282,0.4389771166595657,0.2758153593291776,0.1243551101307684,0.1985937048248907,0.8720091427566589,0.2352487527053358,0.1888669338158396,0.1254510793176857,0.26724798903383,0.1431424123566608,0.1432615362356271,0.0668292960951429,0.0477732261663959
District 9,0.5334808752234312,0.878015038301311,0.4342472840750974,0.2675436962195874,0.2361709845232062,0.3320660307061736,0.2520797974088251,0.1321901399967676,0.1124872563678609,0.2732144495269022,0.1200167015567677,0.2028620431578871,0.3421505201246363,0.2070218148083193,0.1586232554701125,0.1234631449913678,0.2715969936277485,0.063403716237818,0.0547093949009931
Home Alone 2: Lost in New York,0.1337149613892323,0.1256382925673431,0.6557149222034068,0.2314207392108503,0.3336406906175386,0.1134721408888432,0.9160488972791824,0.1918050499214889,0.0323721098625247,0.4189539188362571,0.0453615768622324,0.2747075255541893,0.1313522709843318,0.2387398137906803,0.0733419080542045,0.1724031793832439,0.9586876085273806,0.1173630397761235,0.0738683789871127
The Twilight Saga: New Moon,0.3187735184358126,0.1954856869137246,0.7944530157308187,0.6313200369429124,0.0969560478773696,0.2028421379372029,0.2583992418389076,0.5599210699984863,0.1366777297628991,0.9127218885009808,0.073247924662056,0.1519778140749759,0.6099419083844367,0.1116264584526314,0.0966107290144048,0.1313581679207379,0.3579264413989168,0.0794339861630556,0.0387274368921582
Star Trek Into Darkness,0.8997674947611365,0.9309393045866284,0.9192626154404934,0.1240930057277119,0.1974445703594136,0.7420604729145226,0.1235951418195739,0.1189043738892458,0.0738399127733604,0.1872281001919128,0.2131811339239939,0.1668054126876339,0.2176081903069195,0.1107821909572119,0.1466605017433772,0.0430042169085612,0.1334139859381683,0.090596392451102,0.0431710292228448
Indiana Jones and the Temple of Doom,0.8472261234644863,0.2697885045940962,0.8558837583635478,0.1750629501612632,0.2555506256829323,0.2487361717548593,0.3130177029602687,0.077084565642368,0.2629640764583059,0.6083090966820459,0.1281444973784073,0.2156262786348917,0.2949923663754186,0.1784039481723178,0.1967113846860429,0.1138718630691735,0.2623307452708354,0.04533437086936,0.0439126432873783
Shang-Chi and the Legend of the Ten Rings,0.8214994212265696,0.2978234992214774,0.7646863083105738,0.2956182378014291,0.2219580437752894,0.3334681551982403,0.330202552132645,0.1987708641217716,0.119605925357326,0.81256449646473,0.1304351026054172,0.1977353902939437,0.2408957955052423,0.2800939062763207,0.1855547447279716,0.1048263126649819,0.306653553733914,0.105289774470584,0.0710738179517879
Alita: Battle Angel,0.7094477002148445,0.7804630720157387,0.7275493446552023,0.2569387229213123,0.2470540660353432,0.332713179724013,0.2979753220453787,0.2456291893701193,0.1352208196103942,0.3571171316397519,0.10942243665877,0.2512585417862905,0.3267996197399757,0.1995442854976061,0.1918899557741024,0.1164924197020288,0.1947086666650873,0.1298656770378543,0.0464001758273913
We're the Millers,0.3453770097645876,0.1348795629263881,0.1907827309798847,0.3584406625419616,0.6648671768932836,0.5282093751766553,0.6147519756216182,0.256870703323235,0.1130035387700743,0.1606616745662588,0.0502557450944229,0.3062888777183157,0.3270774399400963,0.0732490028736061,0.0653598724208156,0.1317067718620743,0.1931931068297097,0.1034932951481878,0.0279109275669981
The Twilight Saga: Eclipse,0.2519149103611167,0.1641663313632292,0.799924450900766,0.6462376562597305,0.0774934092889327,0.1336937500168407,0.3274168002477817,0.7730326190869893,0.1246783848094755,0.9171055679488644,0.1248189497580064,0.0846270187937376,0.4259937622524695,0.1311926498214573,0.1553950848042018,0.1940699718247019,0.4079798563097248,0.0743353814697944,0.0331592930584755
The King's Speech,0.2878821272318799,0.1141722189021916,0.4002900161172094,0.7204438783278024,0.1247509622424168,0.1700004003811955,0.3541309194363998,0.4523098765473299,0.0768228272602683,0.3560402404973508,0.2853235802832375,0.16330647045052,0.0795996607673311,0.1431401185091731,0.8983834336257371,0.2202423538449847,0.2559661263498173,0.1521107055297893,0.0551673870396033
Ghostbusters,0.5254184243971495,0.3554404631046066,0.425801464464549,0.1741008752342047,0.2146652999203548,0.2934335232494214,0.7147115291028775,0.1248460425159907,0.0512034368931493,0.8864642553417852,0.0833363536507916,0.2424686187823195,0.3728758661558126,0.1947840668602121,0.1415226825315823,0.1155514225850963,0.2285423796754806,0.089813694540524,0.0468155850835969
The Hangover Part III,0.5341598908809329,0.2109814041434989,0.3243898545182352,0.1912895546406878,0.3500168791973042,0.3749211337851534,0.7810130286307476,0.2204716269122185,0.219389711514496,0.2128012983782202,0.0682139410162661,0.1982375838775578,0.2107863351756819,0.1375938541981538,0.0720066990075567,0.0756664625510739,0.1991667046562173,0.0462623667374834,0.0338283999907881
War for the Planet of the Apes,0.914461663061739,0.9341219605093264,0.6582922065286876,0.3367553534583267,0.1567336966107727,0.5587965107991159,0.1487835462265339,0.0643161316967112,0.1826632711462829,0.288931860890207,0.846232957691957,0.1686728906885926,0.3547466870357872,0.23513956706155,0.1717735018392435,0.0624251005204545,0.2833679672682963,0.048531867089709,0.035618794800801
It Chapter Two,0.3418703297239889,0.2704136838248563,0.1879201996290993,0.2771238344976033,0.3955157886452438,0.442003415232826,0.2815583487270631,0.2895127853221414,0.0796655771954326,0.70263676996001,0.0627100691896158,0.3967469120085931,0.7464369068110073,0.1191247772193453,0.0900617541313144,0.0918798229953409,0.1665735328135673,0.104752259896919,0.0262725369826567
Dallas Buyers Club,0.2657731027680309,0.216017190564003,0.1538592234948028,0.8087012683086118,0.3846563534302469,0.2924128686675918,0.2995889759100056,0.2728551701077681,0.0754276378017617,0.0920927599062117,0.0732311141072578,0.1709894972757561,0.1724725390401978,0.0758916238366842,0.8025978977094844,0.1583500666078244,0.0903703582065259,0.0841691156451612,0.0634574649998554
Doctor Strange in the Multiverse of Madness,0.7190327601871607,0.9067237406554376,0.822567969765705,0.1133102277895208,0.1117954931150041,0.3496707870612874,0.2016639128944991,0.0900977605326892,0.0798315200899012,0.841152130494601,0.0652648320571395,0.2987722692745479,0.6586569842951295,0.2987503754391711,0.0857666729513216,0.0829468838315693,0.2942271949901707,0.0988521620516362,0.0455994131974896
Transformers: Revenge of the Fallen,0.8901668487807898,0.923431303406208,0.847080792821836,0.1308754741734752,0.1748208891745908,0.3584570216513831,0.2521725675625338,0.1470616216955063,0.1214500239863344,0.2690143933163006,0.1331082060606449,0.1643546968293095,0.315721214780473,0.1671618577224094,0.1442123805828813,0.1247518906060855,0.2226870969679863,0.0631622500401563,0.0546639778871719
Jumanji: The Next Level,0.4210034559031811,0.2758819376875415,0.8065512835397138,0.2201416832742502,0.2705034805589449,0.3035638980223499,0.6922927458501407,0.2033261365971972,0.0703558067213453,0.8442813167013055,0.0541089561433386,0.0815068916183555,0.1660156983193283,0.3764995826173493,0.060772285728057,0.1036237476803348,0.5786436069531137,0.0679294926252987,0.0848402298282457
Mean Girls,0.275845375235689,0.2434449265313556,0.2353369277079797,0.3287631158983179,0.133061905743357,0.168710934960459,0.674553625514036,0.347909747938289,0.0606804640273158,0.2304748859038628,0.0701665795458992,0.2383129847997472,0.2480923740130461,0.2326394141976032,0.1149703012131276,0.1602604934844292,0.3399067912059546,0.1085749788631468,0.0629704967664824
Solo: A Star Wars Story,0.8881408961544144,0.7289126853496192,0.8042939623950423,0.3005924517258834,0.3811503602325016,0.4262080282312063,0.2458403668573014,0.1934543521866253,0.1478540645029323,0.170162154614197,0.2488044813581137,0.1494372636037473,0.1121802380539315,0.1709814080346384,0.1591162085678977,0.0998053551798615,0.2298859293870939,0.0513966711082234,0.0405115214996522
Terminator Genisys,0.8356206469483178,0.8809436560325258,0.6853117611519662,0.1779875908572188,0.2428361612486717,0.7994392466570344,0.2598548681943041,0.1478545462152174,0.0732559331138662,0.2460596247918738,0.1302476610006334,0.2769665815127805,0.316040849856004,0.1632521636146034,0.0610342575816192,0.0435268511668641,0.1374786719093703,0.0645794765791785,0.0399802440032505
Wonder Woman 1984,0.5439736688351177,0.5153074012316503,0.7528532426234937,0.2567142353712655,0.1517431966945921,0.3072848554177561,0.3593256324740621,0.2267991106664734,0.0625995274353299,0.8476949312128369,0.0789174644006312,0.3273541825384357,0.2766922771171158,0.2172367694021754,0.0648071487560188,0.0994342949394351,0.3060554107678432,0.0997461924460714,0.0391870878735234
Alien: Covenant,0.5651952701883415,0.9818912887507236,0.5800173925666123,0.1062985866697832,0.0868363865046219,0.5576047493191447,0.1300158635735567,0.0628785587682447,0.0515199117570599,0.3010498189188174,0.1024567987046467,0.693107994597849,0.8806291984499478,0.1435738542361809,0.0988493454539928,0.1010309938783414,0.174109963566182,0.2457535251527479,0.0414278270619981
The Conjuring 2,0.1254280659425219,0.1686718142169283,0.210164324239539,0.2399229640857118,0.219907137276468,0.7655658205788662,0.2433386530270401,0.1428625842565921,0.088037103226511,0.2297719998713277,0.0590347389078727,0.6188475085705083,0.9484529000349434,0.1049892268953004,0.0809990922918457,0.1145497050041193,0.1986753040940891,0.0733353793990315,0.056914430159438
Shaun of the Dead,0.2003594738902346,0.2005636266379759,0.2737202799455824,0.3002379274432053,0.3731986382362082,0.2875236728001793,0.6810570385647298,0.2909627916351226,0.1160756968975604,0.1828670267591386,0.0994537033356166,0.2118019130917893,0.7835411705772135,0.1914545754019349,0.0807373925426705,0.0844962042018501,0.2142723147692342,0.0580728756720608,0.0402529450663438
"The Good, the Bad and the Ugly",0.6334147199802506,0.2222366554637021,0.3923339078503282,0.2966102553422143,0.3282929710094947,0.3551482670934094,0.2146464333688986,0.1794545967775023,0.8885719360235221,0.2653475332579507,0.2159609294974155,0.2632621560011812,0.2677481935514914,0.1675141394361335,0.1261776478242347,0.0974532456390775,0.1475168848068564,0.0651317243635112,0.0431081360440355
The Lost World: Jurassic Park,0.8001029107361024,0.8180501211864053,0.8895539793011702,0.2079026601825758,0.1667902531863833,0.463327275192666,0.3218452614253261,0.1112446686252467,0.0616428135581127,0.3193514927375603,0.1417941117727907,0.1604630320392095,0.3467457699107545,0.1685864714172624,0.0711351183793481,0.0850655782091916,0.3098070624576919,0.0480150582801565,0.0404620742445406
Transformers: Dark of the Moon,0.85404165777505,0.9563795521659472,0.878748767194383,0.1478103498238361,0.1730591900197029,0.346731540021229,0.2392934998020091,0.1131943828090338,0.0894638913698757,0.3014156949920288,0.1196611651738867,0.2053537298501975,0.2323513435180428,0.1953768535724699,0.1656556427412286,0.0825903535022334,0.2022129007274514,0.0589947849933959,0.0628689634360654
Top Gun,0.723791786837482,0.1801090746746423,0.3238920407652478,0.686116458807384,0.2605680620257022,0.2793151564278546,0.2808292100560446,0.576011144113331,0.1448592284234356,0.1683626667506008,0.2856867354464055,0.1765698578825417,0.1225386349241055,0.1338206083490236,0.1761360880221564,0.1269826005988594,0.2137198806145178,0.075594623650962,0.0545695331827518
Source Code,0.5852612965196389,0.7936227085965941,0.5542188295202373,0.3858898874540169,0.2902816441286302,0.7528029988650421,0.2178229641296931,0.226621074406546,0.1627621919801253,0.2067238370625266,0.328007556099021,0.7637817750068107,0.2044324499805886,0.1773286390704415,0.1946909753654171,0.0815029528046889,0.1808241972493681,0.1014466532335656,0.038188538121883
Ice Age: Dawn of the Dinosaurs,0.3445752056879149,0.4714664030101991,0.8875338571198171,0.320719219406705,0.0778020057992865,0.1670509944824672,0.6449263769905617,0.3118528707625887,0.1155454078800817,0.6643505749755875,0.0686099493162985,0.1444654544792877,0.2797618124778445,0.9381454610176834,0.0761625346839248,0.1044404787194025,0.8906275584163863,0.0769156621021248,0.0385456156066017
The Secret Life of Pets,0.5109727388413822,0.3948426211469111,0.8081962930581189,0.1606483723385572,0.3353110132304391,0.1955426495366951,0.7509215987162751,0.3054587271474857,0.0974784331195067,0.4474546218728956,0.0969040863365938,0.1455266623142067,0.2442164366748388,0.8812976971787616,0.0592718573578022,0.1545873574765321,0.8988284242048428,0.0639523609921251,0.0256293805630346
Free Guy,0.2943652384835118,0.7067159417856086,0.740017921639821,0.2687205539699063,0.2863252171939331,0.2041687476715706,0.7550099553591867,0.41149972048778,0.0634003000466191,0.3288858606214676,0.0543145138468394,0.1536628861730719,0.1559305825608058,0.3453836211590377,0.1012883746914228,0.2596525300155331,0.3741583474378023,0.076467074992438,0.0451578301132175
Indiana Jones and the Kingdom of the Crystal Skull,0.6855831169887256,0.5302287473471423,0.7965633929275917,0.1681606612399458,0.2112705545832797,0.258839190243593,0.3387623287132746,0.1630884449210178,0.1796818011935882,0.3964634598076501,0.2002564306529108,0.1808423190950384,0.2054098514227076,0.1689216147146528,0.1717248137841331,0.1204724236099606,0.3232671708389631,0.0573843247273418,0.0463613203003579
Fast Five,0.8860616613397683,0.2690618548080933,0.2922707577629274,0.1784388257540952,0.9112758251503996,0.8179643765768103,0.3837120578573122,0.1960915124360975,0.0810797942904322,0.0824596180683652,0.0907830776399556,0.1461022056398402,0.1290179721549938,0.1192297324934002,0.0831834357151363,0.0834993664073541,0.3006058474575042,0.0384169760901653,0.0361601778487865
Transformers: Age of Extinction,0.8598478473599636,0.8693496227390566,0.8506069046170005,0.2241775245839578,0.2680980539380369,0.3310353388228134,0.2143740507450493,0.1610995789762783,0.1348176328146228,0.2681461390611476,0.1278805860651674,0.1465464280792289,0.2503845387975079,0.2130416656433542,0.1845770886881492,0.0995559057913062,0.2809216154980133,0.0726004927114728,0.0547909626960821
Real Steel,0.6962081859579524,0.7327356420664759,0.5730873261747272,0.4747670736338764,0.3093228820438767,0.1009822287872131,0.6357072030931854,0.2343952485522252,0.0864910446444503,0.4144427623078666,0.0753373617657279,0.1004550070244711,0.1598473307088971,0.2544149005808213,0.0680614424194135,0.1506854334927721,0.5560660141859879,0.0620364326951998,0.0330253425881555
Bad Boys for Life,0.8282719160943613,0.4479789908084994,0.2705547085623802,0.2466052698471541,0.7832992977401431,0.7011420386692694,0.3203119468437843,0.2512074113883427,0.0745116884218216,0.0877958615767767,0.1113631097772231,0.2667118472153547,0.2241883356064747,0.0955954017358513,0.1231083755738876,0.0905484861015927,0.1210954508073311,0.1468416094756456,0.0330955390739417
Top Gun: Maverick,0.8592123669919373,0.2975987638283926,0.4590673892098736,0.6368774857173926,0.2465141187008118,0.35274265547637,0.2432092888024837,0.3688595042711453,0.110481499112192,0.1519790328613515,0.4149202826339627,0.1480811708055326,0.1373685287222375,0.1833434261760351,0.1916629481239347,0.1105150086645101,0.2026765953295352,0.0693366079304407,0.0565157804045701
Snow White and the Huntsman,0.428459564750727,0.2384790094930509,0.8182608699334184,0.5152810713000687,0.1470008421935903,0.2115335712126013,0.2207159471174059,0.276417137711695,0.1471465346722726,0.8902219216856934,0.1434314434063787,0.1668814339423996,0.2368427105549398,0.3373361002985616,0.3263540361503101,0.1609403489344085,0.2556063665352672,0.0970726785783651,0.0533599849599201
Apocalypse Now,0.5651415041441348,0.2156532854012727,0.5069222204974116,0.5389714894255865,0.1827838235183442,0.3092450666144076,0.2589345442191756,0.2002834067328623,0.2384891437799688,0.1478104736364657,0.9029292416928216,0.1695383416450731,0.2403039164629592,0.1191671318048281,0.3420293995789227,0.135168683665046,0.1714346630791148,0.0690958499488688,0.0442363576012255
The Breakfast Club,0.1496584462259568,0.1378363046312456,0.1822140160122411,0.6458492937767362,0.2632890518880503,0.220113492765143,0.7060889951956771,0.4139539338201106,0.0397969406531181,0.2926869400295696,0.078496989795126,0.1976336013404598,0.2872499904615324,0.0753449436677256,0.0751024194809095,0.1245923705442841,0.2402695801085549,0.099121799451037,0.0711693896261316
22 Jump Street,0.7288254122012217,0.2177703028531337,0.3165739192188667,0.3299594223614239,0.6584365577575519,0.3440513079231816,0.6901938854274609,0.1682799608089575,0.0666665572307987,0.2388488540921362,0.1396839842546269,0.1987290717762727,0.2500048700601386,0.1651611097216466,0.135736227297828,0.1348516599368843,0.3413893686922813,0.0886147014824798,0.0447417318914594
The Day After Tomorrow,0.6312738339645257,0.8281269159759621,0.8083908342832601,0.3537235090878905,0.1226593555936203,0.6561927350692105,0.3301731630764768,0.214210841570254,0.0669112938454159,0.2582372124256582,0.0999472240657542,0.1451480809544207,0.2671109832058642,0.1848664870487671,0.1908601901714713,0.1058699650168662,0.3908365960193561,0.0464127484726982,0.0748060304595247
10 Things I Hate About You,0.1445764086433636,0.0773769221757114,0.110783168078547,0.5666425762664293,0.151833505638651,0.2736294871763085,0.8605615275134796,0.8138815200231762,0.0416478732586582,0.1970083392606614,0.0518816278019303,0.1845971153625478,0.1855450547816953,0.1182422088805632,0.1064172651201717,0.3377992141329859,0.2425407032369949,0.1616080895237315,0.0632587896526801
Fantastic Four: Rise of the Silver Surfer,0.6980330306471462,0.7082761104757563,0.7736458458384152,0.2299487725017432,0.1721789994969059,0.5668934802066455,0.4013831376167366,0.2007491782578374,0.0719967904364192,0.8036458119137971,0.093401050983522,0.244889103671918,0.330542310870262,0.2911263418545854,0.1114264271176973,0.180184221205926,0.3915824938094786,0.092996449464406,0.0948470301378399
10 Cloverfield Lane,0.2995349682438776,0.7985883481377458,0.3053123213590136,0.5688517932188728,0.3059376009438892,0.7234653823108927,0.3016717822615981,0.2894656497345134,0.0607791979858697,0.1672994325471127,0.0813954748997425,0.3523999155513176,0.750699161263956,0.179211275406195,0.056540782215015,0.1216518241780455,0.1623217068734463,0.1300535747032485,0.0518888827391617
Pretty Woman,0.1393488691241389,0.1126652338326069,0.2190157092478036,0.5708531133074249,0.2846477760466346,0.1814334434759862,0.7588051920510233,0.8321514773042396,0.0577140035509675,0.3439113986270696,0.0689106762224721,0.0880888186456885,0.0866177051406773,0.0807812951004936,0.0816225345606336,0.2058891143720469,0.1167041676175494,0.0690505990201775,0.031688973405206
Quantum of Solace,0.8065679711124382,0.1861047702002903,0.8570847270105391,0.2919545308418277,0.6540990408014866,0.8618763525623669,0.212004761521578,0.1992560692877862,0.1202190473694351,0.1075839747912541,0.1114151499808074,0.2013318439639914,0.1593941037235586,0.1154124716979394,0.1332375884487261,0.0745430212882342,0.1578418207850835,0.0499005781457093,0.0979989256199746
The Cabin in the Woods,0.4147521928495761,0.6436226896842053,0.3706291661869905,0.0763511641312591,0.1512303899284116,0.4308319136369238,0.4976351294735694,0.1007835726285332,0.0638689412185169,0.7835948867011594,0.0721235839467407,0.2991217980310235,0.9218002626129256,0.1184322580659462,0.0648991006710408,0.1174764983521118,0.1141822954073739,0.0482043493601624,0.0363718523064455
The Exorcist,0.1768833409188162,0.1437382748163024,0.1620835658920604,0.3751576377596161,0.222758751929604,0.5049301713070566,0.1690217400132298,0.2003897440343901,0.0798630940345573,0.2298524637605696,0.0818151894957901,0.4656471372959359,0.8938997974139171,0.1355369120345219,0.0961282451378709,0.0879722285091223,0.1046933301292581,0.1117404388585828,0.0436854739396814
The Terminal,0.4295735691723419,0.1248805481926328,0.2382166256855608,0.7152288942881775,0.2952734756996357,0.3637126803817753,0.5632736983708272,0.3397784984584951,0.073832518917957,0.2332086002764965,0.1696096905947617,0.1659026739940436,0.0954025648673325,0.1151463651598539,0.1996027966524695,0.1757467137198637,0.1970697101862026,0.1128446446464746,0.0472941119256574
The Lego Movie,0.6314595322944493,0.3651210631338257,0.7903917559293173,0.2479865092456533,0.2002301191745385,0.3822665373993906,0.5903554496276595,0.129697209597718,0.0696512449499475,0.7765020149427071,0.1458707660748929,0.3390204471068018,0.3438591625291813,0.8826636005804298,0.1328426474681393,0.1667165395019896,0.7418765068048697,0.0959265551891722,0.0469029022255333
The Nice Guys,0.4900114470430269,0.1847747078420692,0.1866345148241456,0.3519092725003432,0.6761975507883922,0.3455554043570223,0.5496109446033955,0.2897770313875979,0.0511888726109305,0.2452279968717111,0.0861559163776905,0.3274411581621684,0.3191500827741652,0.1087143799441613,0.1201279721308565,0.077316453542979,0.2079768271408762,0.2140399570688416,0.0919066876284726
Don't Look Up,0.2234050544040483,0.7742967616783119,0.2853938121078989,0.3662127445654338,0.1433009202741717,0.2409975569020302,0.4222693736929693,0.1640092130645833,0.0624021243523023,0.2279739295188776,0.0707423832913812,0.1493734121786258,0.6885197216867277,0.2463780233732489,0.1717492741225781,0.103112664465596,0.234433491563887,0.0730743367250694,0.0870836076364039
Nocturnal Animals,0.1297258295201406,0.1620525673963464,0.1736393921009978,0.7231900314692918,0.651847898189188,0.6546976289525431,0.3488607915134575,0.3517198701232589,0.0681768363904893,0.290258627426469,0.0597654703580728,0.3377939279672811,0.2848608161794765,0.0501215981864787,0.0662572184761932,0.2118657822944905,0.0778317062980045,0.0509123659043729,0.0284630778390524
Scott Pilgrim vs. the World,0.665214389498088,0.3108868756981394,0.1806106317901823,0.261533174825291,0.1262687834355066,0.1339893939512338,0.7624331902430921,0.6062000865154203,0.1264874061019977,0.4150668441003042,0.0573776579975795,0.0889836838929179,0.2141808366921189,0.1031508042545383,0.0783646958535662,0.1994680451658745,0.4329087781354677,0.3685831007232781,0.0748278867931607
Maze Runner: The Death Cure,0.8280620578213509,0.8038037790997073,0.8642772988784149,0.218959237685088,0.1597125154752361,0.7002987222041106,0.1702177005543357,0.1338771193979151,0.1130489323944187,0.5270618524329369,0.1702739994341514,0.1429296680117058,0.4717385550673343,0.225000578173079,0.2371900080368237,0.082427845347912,0.4960721975750973,0.0770696791268706,0.0354608013596467
Rocky,0.3622291441962724,0.248345348393305,0.2840689835104991,0.7732689711408193,0.2273286369557924,0.1425344957631597,0.3727050460302092,0.5671190286696168,0.0770543759832265,0.3017405089784,0.0741937989045906,0.0800430921984929,0.0997821500229804,0.1105489696075278,0.1205655884656568,0.1254866025037245,0.2686690648529156,0.0569197842331799,0.0372468291704779
Cars 2,0.5639222518036531,0.3406597110625828,0.8145897081808351,0.2560642667854477,0.2149005104128339,0.3437385161252222,0.6763842619107978,0.1664230698716719,0.0773773716748397,0.4007674526940746,0.1480383923018425,0.1710048110398367,0.1987374261146312,0.8706845802785939,0.191861969626112,0.1430588241981806,0.7700470206957991,0.084652286429768,0.0480194705374316
Ice Age: Continental Drift,0.4019925743032116,0.3573562751348101,0.9110792814655526,0.2467464763178338,0.1339533655510572,0.220426957398262,0.6900470424877526,0.2627982953398711,0.1675298711233377,0.3557463191863525,0.1235394365663775,0.1186445291634205,0.1802108101809017,0.9341042827212054,0.1104310174561977,0.1314647181974917,0.8761675315310792,0.0495669969460227,0.0436541793773452
BlacKkKlansman,0.4959269386215564,0.1728265307499437,0.2424509701801614,0.5707206159291439,0.803806719024324,0.5663849465694353,0.5285359046117277,0.2193795713639829,0.0739681873624197,0.1183168500247904,0.1460251825022851,0.3076076318820167,0.2003939814325377,0.1095851256627385,0.2131647493266519,0.1024557232101265,0.1359759530916317,0.067822983975831,0.0577221186798748
The Meg,0.795076338053409,0.901361887453934,0.6354123571855484,0.1626146427101616,0.2620867657645312,0.6599372172512675,0.1444189734358237,0.0858399626218883,0.0449435391477882,0.2648055637922267,0.1424828441661604,0.2015721849920255,0.8890412111522538,0.2025406502948924,0.1544747832862905,0.0580431695016125,0.230579057044852,0.0857934800428699,0.0346386451036297
127 Hours,0.2502387505027331,0.2774130145479693,0.7229763920282163,0.6055752349134764,0.1577829343200604,0.6433160993213183,0.3352054541580415,0.2372721676642266,0.0965151879054803,0.2476660073236398,0.0929902908078537,0.2087837235120174,0.361863970070812,0.1830419843819954,0.1094912008559422,0.0993725343147485,0.2800067824967136,0.080507498886565,0.0669958933657619
Blood Diamond,0.7583080963058235,0.2673608054622608,0.5283031772937875,0.5554434435553798,0.3908716507271163,0.5836525023306768,0.2533370507708445,0.1912049489268226,0.1938321471745978,0.18319105002406,0.3366117360175766,0.1915923676797249,0.1401737993291096,0.1286435586835247,0.2241080559186262,0.0929319017104876,0.3370440570695047,0.0609279751271979,0.051983772508662
Valerian and the City of a Thousand Planets,0.7438064706135956,0.9088988715504364,0.8137426743837476,0.2290479528822072,0.1669575092399158,0.3000570595909622,0.2634794768658878,0.1723285711878319,0.1020181331826289,0.3806425136886637,0.2153797748489867,0.1948264301669234,0.2588650089020414,0.2742027064302789,0.1720808219998891,0.0920975233972974,0.2862505562372349,0.0940967259648351,0.0611137184305143
Ford v Ferrari,0.6600272716697878,0.3114514158255574,0.3699997147863539,0.51335215844149,0.226613523577883,0.2320152971386734,0.5481404507440396,0.3292470753800828,0.1292213915631418,0.0817857621050722,0.0753416048606761,0.2030478998927817,0.1099101874510333,0.2028753378227125,0.8076394558529201,0.1082819201006703,0.357222301910976,0.2137494566739117,0.0495208411730057
Percy Jackson & the Olympians: The Lightning Thief,0.4272931585334817,0.297164475409464,0.785062493750099,0.2740306911758726,0.1889169638637292,0.2635829833662149,0.4250789368778828,0.1807827784785784,0.1172890184909797,0.8377260512675788,0.1075071288679786,0.2361282000839376,0.2557622023348767,0.1841330806729648,0.1378947855332595,0.1590504100533271,0.7913169807905378,0.0863441848300669,0.037510658496579
Hot Fuzz,0.7195992742069108,0.2149353554196774,0.244844329532896,0.2852944561806796,0.8630596125473563,0.5461327152658773,0.4953207973973592,0.2157887037029899,0.1281300926088143,0.4317049289991329,0.0880207865910074,0.3437774181979241,0.3005067159027272,0.194042244234437,0.0527085354024492,0.2057486536911411,0.1910403054086034,0.0713718060991002,0.0366383565454977
The Kissing Booth,0.1525535407410376,0.1398464918208499,0.1360477773057519,0.2960697250642821,0.1443976213927727,0.1727584376706284,0.76616450932423,0.860338184140079,0.0945677050440174,0.2265025916285568,0.1038832909603339,0.1331627149457621,0.1180133287933482,0.0854129146931161,0.0897523486523746,0.1229049277912603,0.1273104079964084,0.0954836590492208,0.0469341242776196
Don't Breathe,0.3225832708392255,0.2216691729546095,0.2216758319700776,0.2865688079689176,0.4973161983508762,0.7761259168500174,0.2976226672003608,0.122260138347948,0.0747794766796165,0.2591059886759735,0.0521368944078428,0.4133801483859494,0.7682274126326822,0.0968057291926245,0.0531961327194394,0.0424502761917805,0.2700161683303622,0.1226847000452618,0.0381022448258182
